employee_id,p_attrition,median_survival_months,ev,risk_tier,top_shap_drivers,band,circle,department,gender,tenure_months,compa_ratio,perf_rating_current,months_since_promotion,months_since_hike
JIO10893,1.0,169.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 129.628}, {""feature"": ""career_promotion_velocity"", ""shap"": 53.6076}, {""feature"": ""login_freq_30d"", ""shap"": -35.3208}]",3.0,Karnataka,Sales,F,115.0,0.85,3.18,37.0,12.0
JIO10892,0.9999999869073903,40.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 67.0441}, {""feature"": ""login_freq_30d"", ""shap"": -54.5884}, {""feature"": ""leave_days_30d"", ""shap"": 4.968}]",4.0,Gujarat,Finance,F,2.0,1.07,3.8,1.0,11.0
JIO10891,0.9999997374447395,140.0,400000.0,CRITICAL,"[{""feature"": ""career_promotion_velocity"", ""shap"": 34.9637}, {""feature"": ""login_freq_30d"", ""shap"": -34.0103}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}]",3.0,Punjab,Operations,M,75.0,1.076,3.31,34.0,23.0
JIO10889,1.0,141.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 125.1577}, {""feature"": ""login_freq_30d"", ""shap"": -52.1283}, {""feature"": ""career_promotion_velocity"", ""shap"": 27.04}]",3.0,Tamil Nadu,HR,M,58.0,0.974,3.88,17.0,4.0
JIO10887,1.0,99.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 143.0388}, {""feature"": ""login_freq_30d"", ""shap"": -38.4938}, {""feature"": ""leave_days_30d"", ""shap"": 8.3951}]",4.0,Rajasthan,Technology,F,17.0,0.99,4.94,7.0,12.0
JIO10918,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 93.8658}, {""feature"": ""login_freq_30d"", ""shap"": -35.4588}, {""feature"": ""career_promotion_velocity"", ""shap"": 34.0315}]",4.0,Rajasthan,Sales,M,146.0,0.902,2.75,6.0,13.0
JIO10915,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 44.6927}, {""feature"": ""career_promotion_velocity"", ""shap"": 38.9255}, {""feature"": ""login_freq_30d"", ""shap"": -38.3558}]",4.0,West Bengal,Operations,F,167.0,0.932,3.91,20.0,2.0
JIO10914,1.0,62.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 89.3955}, {""feature"": ""login_freq_30d"", ""shap"": -32.9526}, {""feature"": ""career_promotion_velocity"", ""shap"": 14.2223}]",4.0,Gujarat,Sales,F,61.0,1.037,4.12,15.0,6.0
JIO10912,0.9999999999993392,173.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 53.6333}, {""feature"": ""login_freq_30d"", ""shap"": -43.759}, {""feature"": ""career_promotion_velocity"", ""shap"": 22.2237}]",5.0,UP East,Technology,F,143.0,1.246000000000005,3.65,36.0,20.0
JIO10911,1.0,101.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -28.1012}, {""feature"": ""career_promotion_velocity"", ""shap"": 16.0091}]",5.0,Gujarat,Network,M,103.0,0.784,3.15,2.0,3.0
JIO10908,1.0,100.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 58.1036}, {""feature"": ""login_freq_30d"", ""shap"": -40.908}, {""feature"": ""career_promotion_velocity"", ""shap"": 15.3876}]",4.0,Delhi,Operations,F,66.0,0.924,3.28,2.0,13.0
JIO10907,1.0,102.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 71.5144}, {""feature"": ""career_promotion_velocity"", ""shap"": 24.0104}, {""feature"": ""tenure_months"", ""shap"": 9.054}]",4.0,Tamil Nadu,IT,F,103.0,0.851,4.03,3.0,6.0
JIO10904,1.0,139.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 147.5091}, {""feature"": ""login_freq_30d"", ""shap"": -51.4845}, {""feature"": ""career_promotion_velocity"", ""shap"": 21.4469}]",4.0,Gujarat,Network,M,92.0,1.146,2.66,10.0,11.0
JIO10903,0.9999995303126835,140.0,400000.0,CRITICAL,"[{""feature"": ""login_freq_30d"", ""shap"": -41.1149}, {""feature"": ""career_promotion_velocity"", ""shap"": 34.0315}, {""feature"": ""recency_manager_change"", ""shap"": 31.2819}]",3.0,UP East,Operations,M,73.0,0.995,3.73,36.0,20.0
JIO11525,1.0,161.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 151.9793}, {""feature"": ""login_freq_30d"", ""shap"": -45.0466}, {""feature"": ""career_tenure_at_band"", ""shap"": -22.7195}]",6.0,West Bengal,Network,M,149.0,0.952,3.36,45.0,8.0
JIO11524,1.0,113.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 143.0388}, {""feature"": ""career_promotion_velocity"", ""shap"": 31.468}, {""feature"": ""login_freq_30d"", ""shap"": -20.2838}]",4.0,Gujarat,IT,M,135.0,0.89,2.97,24.0,23.0
JIO11522,1.0,113.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 134.0982}, {""feature"": ""login_freq_30d"", ""shap"": -33.3205}, {""feature"": ""career_promotion_velocity"", ""shap"": 13.7563}]",4.0,West Bengal,IT,F,59.0,0.914,3.78,12.0,10.0
JIO11520,1.0,150.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 116.2171}, {""feature"": ""career_promotion_velocity"", ""shap"": 33.7985}, {""feature"": ""login_freq_30d"", ""shap"": -31.1362}]",4.0,Delhi,Technology,M,145.0,0.821,4.11,43.0,11.0
JIO11519,1.0,139.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 98.336}, {""feature"": ""login_freq_30d"", ""shap"": -57.4625}, {""feature"": ""career_promotion_velocity"", ""shap"": 23.7774}]",4.0,Maharashtra,HR,M,102.0,1.24,2.14,7.0,4.0
JIO11518,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 125.1577}, {""feature"": ""career_promotion_velocity"", ""shap"": 36.8281}, {""feature"": ""login_freq_30d"", ""shap"": -30.5844}]",4.0,Mumbai,HR,M,158.0,0.868,4.05,27.0,0.0
JIO11516,1.0,150.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -46.3802}, {""feature"": ""career_tenure_at_band"", ""shap"": -13.6159}]",6.0,Delhi,Technology,F,102.0,1.151,3.81,27.0,9.0
JIO11513,1.0,150.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 151.9793}, {""feature"": ""login_freq_30d"", ""shap"": -32.8836}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.1907}]",6.0,Maharashtra,Operations,M,112.0,1.013,3.94,40.0,21.0
JIO11512,1.0,138.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 62.5738}, {""feature"": ""career_promotion_velocity"", ""shap"": 27.5061}, {""feature"": ""career_tenure_at_band"", ""shap"": -18.6735}]",4.0,Mumbai,HR,M,118.0,0.935,3.03,37.0,19.0
JIO10934,1.0,175.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 120.6874}, {""feature"": ""career_promotion_velocity"", ""shap"": 37.7603}, {""feature"": ""login_freq_30d"", ""shap"": -28.1702}]",4.0,Delhi,Technology,M,162.0,0.888,5.0,22.0,10.0
JIO10933,1.0,132.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -29.5268}, {""feature"": ""career_tenure_at_band"", ""shap"": -20.6965}]",5.0,Rajasthan,Operations,M,110.0,1.16,2.48,41.0,9.0
JIO10931,1.0,141.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 84.9252}, {""feature"": ""login_freq_30d"", ""shap"": -44.5408}, {""feature"": ""career_promotion_velocity"", ""shap"": 31.2349}]",3.0,Gujarat,Technology,M,67.0,1.074,3.12,22.0,10.0
JIO10930,1.0,178.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 134.0982}, {""feature"": ""career_promotion_velocity"", ""shap"": 38.9255}, {""feature"": ""login_freq_30d"", ""shap"": -38.1259}]",4.0,UP East,Sales,F,167.0,0.966,2.67,31.0,23.0
JIO10929,1.0,108.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 116.2171}, {""feature"": ""career_promotion_velocity"", ""shap"": 38.6925}, {""feature"": ""login_freq_30d"", ""shap"": -36.8843}]",3.0,Mumbai,Operations,M,83.0,0.836,3.86,38.0,13.0
JIO10928,1.0,133.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 58.1036}, {""feature"": ""login_freq_30d"", ""shap"": -49.852}, {""feature"": ""career_promotion_velocity"", ""shap"": 30.7688}]",3.0,Karnataka,Operations,M,66.0,0.819,3.06,12.0,22.0
JIO10927,1.0,131.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 84.9252}, {""feature"": ""login_freq_30d"", ""shap"": -37.4821}, {""feature"": ""career_promotion_velocity"", ""shap"": 15.1545}]",6.0,Gujarat,Finance,F,130.0,0.939,3.87,26.0,23.0
JIO10926,1.0,153.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 116.2171}, {""feature"": ""login_freq_30d"", ""shap"": -30.9063}, {""feature"": ""career_promotion_velocity"", ""shap"": 19.3494}]",6.0,Maharashtra,Network,F,166.0,0.917,3.25,0.0,2.0
JIO10925,0.9999999999978739,162.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 71.5144}, {""feature"": ""login_freq_30d"", ""shap"": -49.3462}, {""feature"": ""career_tenure_at_band"", ""shap"": -15.639}]",5.0,Gujarat,IT,M,80.0,0.961,3.18,31.0,11.0
JIO10924,1.0,50.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 151.9793}, {""feature"": ""login_freq_30d"", ""shap"": -45.1156}, {""feature"": ""training_completions_90d"", ""shap"": -3.2856}]",3.0,UP East,Technology,M,2.0,0.851,4.38,1.0,13.0
JIO10922,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -37.942}, {""feature"": ""career_promotion_velocity"", ""shap"": 26.8847}]",5.0,Delhi,Operations,M,173.0,0.964,3.19,37.0,22.0
JIO10921,0.9999999999979368,162.0,400000.0,CRITICAL,"[{""feature"": ""career_promotion_velocity"", ""shap"": 22.6898}, {""feature"": ""career_tenure_at_band"", ""shap"": -17.1562}, {""feature"": ""login_freq_30d"", ""shap"": -13.8689}]",5.0,Punjab,Technology,M,146.0,0.933,2.57,34.0,22.0
JIO10919,1.0,157.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 147.5091}, {""feature"": ""login_freq_30d"", ""shap"": -47.7597}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.252}]",5.0,Tamil Nadu,IT,F,111.0,1.08,2.49,24.0,15.0
JIO10950,1.0,165.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 67.0441}, {""feature"": ""login_freq_30d"", ""shap"": -51.7834}, {""feature"": ""career_promotion_velocity"", ""shap"": 19.699}]",6.0,Gujarat,HR,M,169.0,0.994,4.3,2.0,9.0
JIO10949,0.9999999702268643,170.0,400000.0,CRITICAL,"[{""feature"": ""login_freq_30d"", ""shap"": -38.0109}, {""feature"": ""career_promotion_velocity"", ""shap"": 23.622}, {""feature"": ""recency_manager_change"", ""shap"": 17.8711}]",5.0,Tamil Nadu,HR,M,152.0,1.003,3.82,0.0,12.0
JIO10946,1.0,172.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 71.5144}, {""feature"": ""career_promotion_velocity"", ""shap"": 69.921}, {""feature"": ""login_freq_30d"", ""shap"": -41.4828}]",3.0,West Bengal,Operations,M,150.0,1.037,2.84,25.0,18.0
JIO10943,1.0,108.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 84.9252}, {""feature"": ""login_freq_30d"", ""shap"": -42.8853}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.9511}]",4.0,Karnataka,Technology,M,77.0,0.797,2.95,34.0,19.0
JIO10942,1.0,101.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -39.4135}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.7266}]",3.0,Rajasthan,Sales,M,23.0,1.091,4.67,6.0,11.0
JIO10941,0.999999988175586,83.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 75.9847}, {""feature"": ""login_freq_30d"", ""shap"": -57.4625}, {""feature"": ""leave_days_30d"", ""shap"": 4.9227}]",4.0,Delhi,Sales,F,2.0,1.212,2.73,2.0,14.0
JIO10940,1.0,104.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 125.1577}, {""feature"": ""career_promotion_velocity"", ""shap"": 27.9722}, {""feature"": ""login_freq_30d"", ""shap"": -18.0536}]",3.0,Tamil Nadu,Technology,M,60.0,0.98,2.17,9.0,10.0
JIO10939,1.0,62.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 93.8658}, {""feature"": ""login_freq_30d"", ""shap"": -46.5641}, {""feature"": ""career_tenure_at_band"", ""shap"": -19.685}]",4.0,UP East,Finance,M,66.0,0.894,3.05,39.0,19.0
JIO10938,1.0,166.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 40.2225}, {""feature"": ""login_freq_30d"", ""shap"": -34.907}, {""feature"": ""career_promotion_velocity"", ""shap"": 30.0697}]",4.0,Mumbai,Network,M,129.0,0.865,3.76,9.0,0.0
JIO10937,1.0,48.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 102.8063}, {""feature"": ""login_freq_30d"", ""shap"": -14.2828}, {""feature"": ""career_promotion_velocity"", ""shap"": 9.7944}]",3.0,UP East,Network,M,21.0,0.85,2.86,19.0,3.0
JIO10936,1.0,102.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 156.4496}, {""feature"": ""login_freq_30d"", ""shap"": -35.8037}, {""feature"": ""career_tenure_at_band"", ""shap"": -9.5699}]",5.0,Tamil Nadu,Technology,M,37.0,1.021,2.57,19.0,6.0
JIO10935,1.0,142.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 58.1036}, {""feature"": ""career_promotion_velocity"", ""shap"": 41.4891}, {""feature"": ""login_freq_30d"", ""shap"": -39.9423}]",3.0,Maharashtra,IT,M,89.0,0.93,3.44,2.0,6.0
JIO11510,1.0,172.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 67.0441}, {""feature"": ""login_freq_30d"", ""shap"": -34.3552}, {""feature"": ""career_promotion_velocity"", ""shap"": 15.9702}]",6.0,Karnataka,Network,M,137.0,0.904,2.99,28.0,5.0
JIO11509,1.0,173.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 134.0982}, {""feature"": ""career_promotion_velocity"", ""shap"": 59.2008}, {""feature"": ""login_freq_30d"", ""shap"": -45.0926}]",3.0,Maharashtra,Network,F,127.0,0.929,3.54,45.0,7.0
JIO11506,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 120.6874}, {""feature"": ""career_promotion_velocity"", ""shap"": 82.9718}, {""feature"": ""login_freq_30d"", ""shap"": -37.827}]",3.0,Mumbai,Operations,M,178.0,1.098,4.0,38.0,0.0
JIO11505,0.9999999999595142,65.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 53.6333}, {""feature"": ""login_freq_30d"", ""shap"": -31.826}, {""feature"": ""leave_days_30d"", ""shap"": 8.3347}]",6.0,Tamil Nadu,Finance,M,10.0,1.109,4.49,8.0,1.0
JIO11504,1.0,102.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 67.0441}, {""feature"": ""login_freq_30d"", ""shap"": -14.8806}, {""feature"": ""career_tenure_at_band"", ""shap"": -14.6274}]",5.0,Rajasthan,Operations,M,54.0,0.88,2.49,29.0,11.0
JIO11503,1.0,123.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 134.0982}, {""feature"": ""login_freq_30d"", ""shap"": -33.8033}, {""feature"": ""career_tenure_at_band"", ""shap"": -15.639}]",5.0,Rajasthan,HR,M,73.0,1.246000000000005,3.06,31.0,9.0
JIO11502,0.9999999809206209,173.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 44.6927}, {""feature"": ""login_freq_30d"", ""shap"": -43.897}, {""feature"": ""career_promotion_velocity"", ""shap"": 19.5825}]",6.0,Karnataka,HR,M,168.0,0.951,3.24,37.0,5.0
JIO11501,1.0,43.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 156.4496}, {""feature"": ""login_freq_30d"", ""shap"": -37.2982}, {""feature"": ""career_promotion_velocity"", ""shap"": 3.7352}]",3.0,Tamil Nadu,IT,M,8.0,0.874,2.98,5.0,2.0
JIO11500,1.0,62.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 49.163}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.7181}, {""feature"": ""login_freq_30d"", ""shap"": -15.5474}]",3.0,Delhi,Sales,F,38.0,1.026,2.93,28.0,5.0
JIO11499,1.0,139.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 120.6874}, {""feature"": ""login_freq_30d"", ""shap"": -43.0923}, {""feature"": ""career_promotion_velocity"", ""shap"": 27.04}]",4.0,Maharashtra,IT,M,116.0,0.958,3.05,6.0,16.0
JIO11498,1.0,149.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 111.7469}, {""feature"": ""login_freq_30d"", ""shap"": -33.9643}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.252}]",4.0,UP East,Network,F,74.0,1.035,4.04,21.0,5.0
JIO11497,0.9999999999967208,inf,400000.0,CRITICAL,"[{""feature"": ""login_freq_30d"", ""shap"": -42.7014}, {""feature"": ""recency_manager_change"", ""shap"": 35.7522}, {""feature"": ""career_promotion_velocity"", ""shap"": 23.1559}]",5.0,Tamil Nadu,Technology,M,149.0,0.952,3.59,12.0,17.0
JIO11496,1.0,178.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 93.8658}, {""feature"": ""login_freq_30d"", ""shap"": -37.4591}, {""feature"": ""career_promotion_velocity"", ""shap"": 20.67}]",5.0,Karnataka,Network,M,133.0,0.801,3.59,19.0,20.0
JIO11495,1.0,166.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 107.2766}, {""feature"": ""login_freq_30d"", ""shap"": -42.8853}, {""feature"": ""career_promotion_velocity"", ""shap"": 18.8833}]",6.0,Delhi,HR,F,162.0,0.719999999999995,3.69,4.0,2.0
JIO10966,1.0,68.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 134.0982}, {""feature"": ""login_freq_30d"", ""shap"": -39.7813}, {""feature"": ""career_promotion_velocity"", ""shap"": 3.9682}]",4.0,West Bengal,Network,M,17.0,0.73,3.13,1.0,18.0
JIO10965,1.0,140.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 93.8658}, {""feature"": ""login_freq_30d"", ""shap"": -50.4498}, {""feature"": ""career_promotion_velocity"", ""shap"": 27.9722}]",4.0,Tamil Nadu,Technology,M,120.0,0.988,3.22,6.0,23.0
JIO10964,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""career_promotion_velocity"", ""shap"": 76.9125}, {""feature"": ""login_freq_30d"", ""shap"": -27.6184}, {""feature"": ""recency_manager_change"", ""shap"": 22.3414}]",3.0,Karnataka,Sales,F,165.0,1.125,3.54,24.0,21.0
JIO10962,1.0,167.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 62.5738}, {""feature"": ""login_freq_30d"", ""shap"": -40.4941}, {""feature"": ""career_promotion_velocity"", ""shap"": 21.6799}]",4.0,Mumbai,Operations,F,93.0,1.188,3.04,4.0,13.0
JIO10961,1.0,157.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 151.9793}, {""feature"": ""career_promotion_velocity"", ""shap"": 31.468}, {""feature"": ""login_freq_30d"", ""shap"": -30.7453}]",4.0,Tamil Nadu,Network,M,135.0,0.939,3.8,6.0,12.0
JIO10960,1.0,80.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 80.4549}, {""feature"": ""login_freq_30d"", ""shap"": -38.8157}, {""feature"": ""career_promotion_velocity"", ""shap"": 10.2605}]",4.0,Tamil Nadu,IT,M,44.0,1.001,2.43,3.0,19.0
JIO10959,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 62.5738}, {""feature"": ""login_freq_30d"", ""shap"": -42.7244}, {""feature"": ""career_promotion_velocity"", ""shap"": 18.0288}]",5.0,UP East,Network,F,116.0,0.797,3.03,5.0,15.0
JIO10958,0.9999999999999847,109.0,400000.0,CRITICAL,"[{""feature"": ""career_promotion_velocity"", ""shap"": 19.3494}, {""feature"": ""login_freq_30d"", ""shap"": -8.4198}, {""feature"": ""tenure_months"", ""shap"": 7.2962}]",4.0,Mumbai,Sales,M,83.0,1.146,2.31,0.0,21.0
JIO10956,1.0,150.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 120.6874}, {""feature"": ""login_freq_30d"", ""shap"": -36.1945}, {""feature"": ""career_promotion_velocity"", ""shap"": 29.6036}]",4.0,Delhi,Network,M,127.0,0.931,2.6,17.0,14.0
JIO10955,0.99999999999999,40.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 31.2819}, {""feature"": ""login_freq_30d"", ""shap"": -9.0176}, {""feature"": ""overload_afterhours_login"", ""shap"": 5.3044}]",5.0,Karnataka,Sales,M,20.0,0.799,3.02,8.0,3.0
JIO10954,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 75.9847}, {""feature"": ""login_freq_30d"", ""shap"": -38.8157}, {""feature"": ""career_promotion_velocity"", ""shap"": 26.7293}]",5.0,Tamil Nadu,Finance,M,172.0,0.99,3.51,43.0,1.0
JIO10953,1.0,150.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 129.628}, {""feature"": ""login_freq_30d"", ""shap"": -23.4108}, {""feature"": ""career_promotion_velocity"", ""shap"": 17.4073}]",5.0,Delhi,Finance,F,112.0,1.073,2.41,10.0,12.0
JIO10952,1.0,69.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 89.3955}, {""feature"": ""login_freq_30d"", ""shap"": -38.2639}, {""feature"": ""career_tenure_at_band"", ""shap"": -5.0181}]",3.0,Tamil Nadu,Network,M,10.0,1.131,3.14,10.0,23.0
JIO10951,1.0,64.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 129.628}, {""feature"": ""career_tenure_at_band"", ""shap"": -15.1332}, {""feature"": ""login_freq_30d"", ""shap"": -13.57}]",5.0,West Bengal,HR,M,43.0,0.909,2.63,30.0,4.0
JIO10982,1.0,inf,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 156.4496}, {""feature"": ""login_freq_30d"", ""shap"": -44.1039}, {""feature"": ""career_promotion_velocity"", ""shap"": 38.2264}]",4.0,Punjab,Sales,F,164.0,0.954,4.26,27.0,3.0
JIO10981,1.0,175.0,400000.0,CRITICAL,"[{""feature"": ""recency_manager_change"", ""shap"": 129.628}, {""feature"": ""career_promotion_velocity"", ""shap"": 82.0396}, {""feature"": ""login_freq_30d"", ""shap"": -46.5181}]",3.0,Gujarat,Operations,M,176.0,1.07,3.38,45.0,13.0
