employee_id,band,circle,department,gender,tenure_months,months_since_promotion,months_since_hike,months_since_manager_changed,compa_ratio,perf_rating_current,hike_vs_band_median,login_freq_30d,training_completions_90d,leave_days_30d,login_freq_slope_30d,performance_rating_delta,peer_attrition_count_90d,manager_attrition_rate_6m,team_size_change_pct,attrition_flag
JIO11052,7.0,UP East,Network,M,164.0,43.0,8.0,15.0,1.106,3.63,0.4,5.08,1.0,3.49,-0.796,-0.049,1.0,0.14,-0.133,1.0
JIO11053,3.0,Maharashtra,Technology,F,43.0,3.0,19.0,14.0,1.023,3.82,-1.57,21.44,6.0,2.81,0.346,0.217,0.0,0.304,0.056,0.0
JIO11054,5.0,Rajasthan,HR,M,119.0,38.0,17.0,2.0,1.13,3.4,-0.1,23.46,1.0,2.45,0.116,0.347,1.0,0.366,0.109,0.0
JIO11055,4.0,Maharashtra,IT,M,18.0,12.0,13.0,4.0,0.997,3.67,0.17,14.44,1.0,4.39,-0.448,-0.404,3.0,0.551,-0.061,1.0
JIO11056,4.0,Tamil Nadu,Network,F,25.0,13.0,1.0,19.0,1.185,3.33,-3.13,18.86,2.0,3.54,0.486,0.719,3.0,0.413,0.049,0.0
JIO11057,4.0,UP East,Network,M,18.0,0.0,21.0,33.0,0.984,3.26,-0.01,14.47,3.0,4.19,-0.266,0.114,0.0,0.183,-0.053,0.0
JIO11058,3.0,Delhi,Technology,F,54.0,0.0,2.0,18.0,0.984,3.43,-0.44,7.72,1.0,0.0,0.681,0.073,1.0,0.002,0.025,0.0
JIO11059,6.0,Gujarat,Operations,F,55.0,13.0,2.0,9.0,0.913,2.59,0.1,21.42,2.0,2.59,0.648,0.473,1.0,0.321,0.136,0.0
JIO11060,6.0,Rajasthan,Network,M,164.0,33.0,6.0,19.0,0.887,3.18,-2.09,22.11,2.0,3.22,-0.049,0.166,2.0,0.07,0.011,0.0
JIO11061,4.0,Karnataka,Technology,F,152.0,13.0,23.0,24.0,0.953,4.42,-0.33,17.47,3.0,2.39,-0.137,0.358,0.0,0.08,0.074,0.0
JIO11062,4.0,West Bengal,Network,M,59.0,2.0,7.0,21.0,0.977,1.86,-2.94,4.89,0.0,2.67,-0.346,-0.328,2.0,0.042,0.018,1.0
JIO11063,7.0,UP East,Sales,M,59.0,1.0,8.0,4.0,0.985,3.44,-0.59,16.52,5.0,1.57,0.274,0.374,2.0,0.096,0.021,0.0
JIO11064,3.0,Tamil Nadu,HR,M,13.0,9.0,18.0,27.0,1.142,3.82,-1.44,15.12,2.0,2.91,-0.002,0.229,1.0,0.23,-0.078,0.0
JIO11065,4.0,Maharashtra,Operations,M,11.0,2.0,15.0,14.0,0.869,3.66,0.66,16.75,5.0,4.23,-0.511,0.366,0.0,0.174,0.02,0.0
JIO11066,5.0,UP East,Sales,M,114.0,32.0,17.0,15.0,0.822,3.36,-0.74,17.62,3.0,0.0,-0.252,0.474,0.0,0.128,0.102,0.0
JIO11067,4.0,Punjab,HR,F,142.0,45.0,5.0,4.0,0.856,2.59,-5.34,11.02,2.0,5.2,-0.393,-0.523,5.0,0.186,-0.082,1.0
JIO11068,4.0,Maharashtra,Operations,M,108.0,33.0,11.0,1.0,1.156,3.59,2.66,21.83,3.0,2.06,0.371,0.504,0.0,0.259,-0.207,0.0
JIO11069,4.0,Tamil Nadu,Network,F,19.0,12.0,8.0,15.0,0.78,4.23,-5.63,17.93,2.0,2.81,-0.198,-0.459,1.0,0.477,0.029,0.0
JIO11070,3.0,Rajasthan,Technology,F,154.0,25.0,3.0,4.0,0.994,2.29,0.56,16.75,2.0,5.2,-0.349,-0.211,2.0,0.312,-0.158,1.0
JIO11071,4.0,Mumbai,IT,M,92.0,40.0,14.0,5.0,1.121,3.71,-2.87,17.15,3.0,2.42,1.055,0.127,0.0,0.183,0.099,0.0
JIO11072,4.0,Rajasthan,Operations,M,52.0,8.0,16.0,7.0,1.044,4.05,-2.96,14.85,3.0,3.64,0.946,-0.196,0.0,0.012,0.047,0.0
JIO11073,4.0,Gujarat,IT,M,139.0,27.0,6.0,4.0,1.074,2.74,3.46,4.86,4.0,3.98,-0.073,-0.637,2.0,0.368,-0.156,1.0
JIO11074,3.0,Maharashtra,IT,F,101.0,11.0,4.0,3.0,0.975,3.14,-4.38,17.85,1.0,0.08,0.257,0.403,2.0,0.48,-0.072,0.0
JIO11075,3.0,Punjab,Finance,M,129.0,34.0,17.0,16.0,0.976,3.7,-6.21,20.45,1.0,3.39,0.106,-0.427,1.0,0.013,0.077,0.0
JIO11076,4.0,West Bengal,HR,M,96.0,37.0,5.0,24.0,1.115,3.52,-2.2,13.45,1.0,6.85,-0.798,-0.085,2.0,0.232,-0.081,1.0
JIO11077,5.0,Tamil Nadu,Network,F,53.0,6.0,11.0,24.0,0.876,2.78,-1.72,10.14,1.0,0.0,0.606,0.332,0.0,0.11,0.156,0.0
JIO11078,3.0,UP East,Sales,M,52.0,2.0,14.0,7.0,0.933,3.94,-1.29,17.35,1.0,3.36,0.924,-0.05,0.0,0.035,0.034,0.0
JIO11079,3.0,Rajasthan,HR,M,132.0,31.0,3.0,10.0,0.719999999999995,3.5,1.24,16.78,1.0,2.49,-0.129,-0.089,0.0,0.377,-0.052,0.0
JIO11080,3.0,Punjab,Finance,M,152.0,26.0,16.0,26.0,1.062,3.24,-1.62,25.0,2.0,1.65,-0.06,-0.411,1.0,0.004,0.042,0.0
JIO11081,3.0,Delhi,Finance,F,100.0,33.0,4.0,17.0,0.719999999999995,2.89,-0.09,20.22,2.0,0.49,0.541,0.112,1.0,0.403,-0.044,0.0
JIO11082,4.0,Delhi,HR,F,162.0,18.0,14.0,11.0,0.861,3.4,-1.45,13.8,1.0,2.62,0.597,-0.213,2.0,0.116,0.026,0.0
JIO11083,3.0,UP East,Finance,M,84.0,17.0,12.0,32.0,0.926,2.78,2.4,21.65,4.0,3.13,-0.411,-0.279,2.0,0.273,0.049,0.0
JIO11084,4.0,Karnataka,IT,F,79.0,43.0,19.0,33.0,0.937,2.28,-1.32,3.82,0.0,1.38,-0.541,0.265,0.0,0.445,-0.231,1.0
JIO11085,7.0,West Bengal,Technology,F,79.0,42.0,3.0,23.0,1.01,3.25,-5.26,20.8,1.0,1.36,-0.225,-0.475,1.0,0.486,0.145,0.0
JIO11086,4.0,Mumbai,Technology,M,141.0,32.0,15.0,31.0,1.091,3.72,-2.2,9.84,3.0,7.08,-0.269,-0.43,2.0,0.182,-0.184,1.0
JIO11087,4.0,West Bengal,Network,M,5.0,5.0,6.0,3.0,1.067,4.0,-2.35,17.52,3.0,0.0,0.158,-0.036,1.0,0.143,-0.23,0.0
JIO11088,4.0,UP East,IT,M,161.0,6.0,0.0,6.0,0.879,4.72,3.09,19.0,3.0,2.64,0.457,0.27,1.0,0.093,0.073,0.0
JIO11089,5.0,Punjab,Network,F,149.0,43.0,10.0,33.0,1.015,3.5,-1.16,19.21,4.0,5.32,-0.491,-0.42,0.0,0.19,0.101,0.0
JIO11090,4.0,Karnataka,IT,F,98.0,35.0,3.0,2.0,0.771,3.22,-2.36,20.16,2.0,1.33,0.274,0.007,1.0,0.11,-0.128,0.0
JIO11091,5.0,Punjab,Technology,M,117.0,1.0,19.0,3.0,0.793,3.15,-3.48,14.56,3.0,2.14,0.05,0.516,1.0,0.086,-0.08,0.0
JIO11092,6.0,Gujarat,Finance,F,90.0,18.0,13.0,11.0,1.074,3.68,-1.57,9.74,0.0,6.99,-0.895,-0.366,0.0,0.094,-0.021,1.0
JIO11093,3.0,Mumbai,Operations,M,106.0,37.0,22.0,3.0,0.912,2.69,0.24,20.32,1.0,4.18,-0.549,0.468,0.0,0.294,-0.036,0.0
JIO11094,5.0,Gujarat,Network,M,120.0,5.0,7.0,7.0,1.003,2.04,3.61,10.22,8.0,2.49,-0.348,-0.441,3.0,0.256,0.045,0.0
JIO11095,4.0,UP East,HR,M,23.0,2.0,2.0,34.0,1.009,3.46,0.61,14.63,3.0,4.65,-0.166,0.52,0.0,0.006,0.043,0.0
JIO11096,4.0,Gujarat,HR,M,173.0,11.0,12.0,27.0,1.006,3.43,2.23,12.52,1.0,4.12,0.112,0.393,1.0,0.195,0.061,0.0
JIO11097,3.0,Tamil Nadu,Finance,F,77.0,41.0,5.0,29.0,0.949,2.91,-1.73,14.28,2.0,4.11,0.575,0.423,2.0,0.102,0.112,0.0
JIO11098,5.0,Punjab,Sales,F,156.0,22.0,18.0,19.0,0.862,3.39,0.39,23.48,2.0,4.85,0.114,-0.353,0.0,0.126,-0.126,0.0
JIO11099,3.0,Karnataka,HR,M,172.0,30.0,23.0,22.0,0.863,3.25,5.68,10.47,0.0,3.92,-0.675,-0.155,2.0,0.276,0.025,1.0
JIO11100,4.0,Rajasthan,Network,F,28.0,21.0,10.0,10.0,0.818,3.5,1.37,9.4,3.0,2.82,-0.548,0.151,3.0,0.18,-0.195,1.0
JIO11101,4.0,West Bengal,Finance,M,63.0,12.0,16.0,2.0,1.074,2.26,0.83,17.04,2.0,3.36,0.06,0.364,1.0,0.423,0.034,0.0
JIO11102,4.0,Punjab,Finance,M,56.0,9.0,6.0,3.0,1.246000000000005,2.76,-1.19,13.62,5.0,6.09,-1.212,0.034,3.0,0.366,-0.022,1.0
JIO11103,3.0,Maharashtra,IT,M,128.0,31.0,3.0,28.0,1.018,3.32,-1.11,5.13,0.0,1.61,-0.024,0.024,4.0,0.648000000000003,-0.067,1.0
JIO11104,3.0,Punjab,Network,M,47.0,8.0,9.0,1.0,0.927,3.75,-2.55,18.51,4.0,4.69,-0.131,-0.224,3.0,0.317,-0.066,0.0
JIO11105,3.0,Delhi,Sales,M,129.0,26.0,12.0,3.0,1.083,3.63,0.11,11.63,2.0,2.73,0.042,-0.782,2.0,0.305,-0.018,1.0
JIO11106,4.0,Karnataka,HR,M,162.0,23.0,15.0,4.0,1.235,3.8,1.07,16.19,0.0,2.71,-0.226,-0.472,0.0,0.099,-0.015,0.0
JIO11107,4.0,Maharashtra,Finance,F,54.0,22.0,17.0,3.0,0.898,2.82,-0.36,7.57,2.0,4.88,-1.111,-0.478,2.0,0.311,-0.097,1.0
JIO11108,6.0,Karnataka,Technology,F,50.0,39.0,10.0,29.0,1.027,3.7,-5.43,14.68,0.0,0.47,0.807,-0.249,0.0,0.398,0.103,0.0
JIO11109,3.0,Mumbai,Operations,M,32.0,7.0,10.0,22.0,0.808,4.01,-7.07,6.84,1.0,1.47,-0.463,-0.016,1.0,0.281,-0.01,1.0
JIO11110,6.0,Karnataka,Finance,M,155.0,3.0,4.0,24.0,1.001,3.31,-1.73,19.88,6.0,2.87,0.956,0.166,1.0,0.039,0.059,0.0
JIO11111,3.0,UP East,Network,F,57.0,38.0,22.0,15.0,0.987,4.06,-6.55,20.78,2.0,1.33,0.253,-0.154,0.0,0.02,-0.101,0.0
JIO11112,4.0,Mumbai,Operations,F,118.0,9.0,16.0,1.0,1.12,3.36,1.76,15.43,1.0,0.0,0.335,0.69,1.0,0.113,0.05,0.0
JIO11113,5.0,Mumbai,Network,M,136.0,17.0,17.0,1.0,0.832,2.93,0.55,7.19,2.0,6.1,-0.795,-0.589,1.0,0.396,-0.139,1.0
JIO11114,4.0,West Bengal,Finance,M,27.0,8.0,23.0,7.0,0.719999999999995,2.08,3.55,16.02,3.0,1.97,-0.042,-0.306,0.0,0.218,-0.155,1.0
JIO11115,4.0,Punjab,Sales,M,74.0,39.0,13.0,9.0,1.025,2.21,1.07,3.67,0.0,3.48,-0.559,-0.382,4.0,0.275,-0.18,1.0
JIO11116,4.0,Maharashtra,Operations,M,167.0,34.0,14.0,11.0,0.919,2.14,-0.28,14.85,1.0,1.53,-0.632,0.527,1.0,0.008,0.046,0.0
JIO11117,5.0,Rajasthan,Technology,M,167.0,41.0,5.0,15.0,1.22,4.02,-5.5,20.43,1.0,3.98,0.674,0.333,0.0,0.039,-0.027,0.0
JIO11118,4.0,Karnataka,Finance,M,140.0,38.0,1.0,33.0,0.97,3.99,-0.83,15.28,2.0,4.14,-0.521,-0.616,0.0,0.388,-0.109,1.0
JIO11119,5.0,Karnataka,Sales,M,105.0,5.0,16.0,30.0,1.033,4.37,3.86,14.53,5.0,6.44,0.113,-0.139,0.0,0.094,0.061,0.0
JIO11120,7.0,Delhi,Technology,M,100.0,8.0,2.0,16.0,1.113,2.59,-0.1,14.95,3.0,2.71,0.172,-0.364,0.0,0.312,0.122,0.0
JIO11121,3.0,Gujarat,HR,F,34.0,17.0,1.0,16.0,0.862,3.14,-1.91,12.09,2.0,0.55,0.532,0.135,0.0,0.024,0.014,0.0
JIO11122,5.0,Punjab,IT,F,130.0,35.0,18.0,16.0,0.968,2.84,0.82,9.42,1.0,4.03,0.106,-0.785,1.0,0.199,-0.211,1.0
JIO11123,4.0,Punjab,Finance,F,8.0,0.0,18.0,2.0,1.217,3.25,3.46,17.36,4.0,0.92,0.665,0.597,0.0,0.166,-0.108,0.0
JIO11124,4.0,Mumbai,HR,M,75.0,21.0,2.0,21.0,0.839,4.1,2.06,14.06,2.0,6.64,-1.052,0.004,0.0,0.153,-0.158,1.0
JIO11125,6.0,West Bengal,Operations,M,21.0,10.0,15.0,31.0,0.902,2.97,-4.31,11.35,4.0,5.12,-0.797,-0.415,0.0,0.24,-0.031,1.0
JIO11126,3.0,Gujarat,IT,M,123.0,19.0,23.0,32.0,0.855,4.32,-0.06,16.41,4.0,2.33,-0.048,0.441,1.0,0.193,0.183,0.0
JIO11127,4.0,Mumbai,Technology,F,18.0,8.0,13.0,26.0,1.008,3.73,-3.61,18.29,2.0,4.25,-0.203,-0.253,0.0,0.155,0.139,0.0
JIO11128,3.0,Punjab,Finance,M,19.0,17.0,7.0,5.0,0.953,3.12,0.15,8.85,2.0,0.0,0.198,0.338,0.0,0.042,0.022,0.0
JIO11129,4.0,Rajasthan,Sales,F,52.0,32.0,10.0,5.0,0.866,3.67,-5.9,14.05,2.0,2.86,0.488,0.744,1.0,0.048,0.067,0.0
JIO11130,3.0,Delhi,Sales,F,14.0,14.0,20.0,3.0,1.076,3.51,1.23,14.91,2.0,2.16,0.568,0.425,1.0,0.414,0.076,0.0
JIO11131,6.0,Delhi,Network,F,138.0,38.0,20.0,1.0,0.982,4.4,-0.8,18.02,3.0,1.01,-0.699,0.098,2.0,0.1,-0.11,0.0
JIO11132,4.0,Rajasthan,Finance,M,19.0,5.0,14.0,27.0,1.044,2.86,0.69,9.48,4.0,4.74,-0.064,-0.149,1.0,0.086,-0.058,1.0
JIO11133,4.0,Delhi,Sales,F,140.0,41.0,23.0,34.0,0.856,2.94,-0.06,15.75,4.0,0.0,0.439,0.374,1.0,0.326,-0.051,0.0
JIO11134,3.0,Gujarat,Network,M,132.0,9.0,11.0,13.0,0.845,3.64,-2.45,8.34,0.0,5.69,-1.028,-0.296,0.0,0.081,-0.083,1.0
JIO11135,3.0,Punjab,Network,M,105.0,15.0,20.0,32.0,1.1,3.71,2.27,21.83,1.0,4.47,-0.12,-0.041,1.0,0.421,-0.035,0.0
JIO11136,5.0,UP East,Finance,M,81.0,44.0,2.0,3.0,1.007,3.09,-1.69,18.26,2.0,5.08,-0.689,0.196,2.0,0.428,0.169,1.0
JIO11137,3.0,Tamil Nadu,HR,F,119.0,33.0,9.0,1.0,0.805,4.24,-0.09,3.66999999999989,2.0,5.0,-0.76,-0.233,1.0,0.321,-0.26,1.0
JIO11138,6.0,Karnataka,HR,M,11.0,6.0,18.0,32.0,1.025,2.38,0.22,21.43,1.0,2.83,-0.228,0.596,0.0,0.228,0.075,0.0
JIO11139,3.0,UP East,HR,M,29.0,15.0,21.0,11.0,1.241,2.85,1.92,18.3,2.0,2.09,0.029,-0.126,1.0,0.002,0.091,0.0
JIO11140,6.0,Maharashtra,Technology,F,95.0,15.0,1.0,4.0,0.917,4.91,3.9,13.19,3.0,5.18,0.229,0.759,0.0,0.062,-0.036,0.0
JIO11141,4.0,Maharashtra,HR,F,100.0,6.0,6.0,24.0,1.143,3.19,1.99,12.58,1.0,0.0,-0.059,-0.117,0.0,0.138,0.079,0.0
JIO11142,6.0,Delhi,Technology,M,87.0,22.0,9.0,12.0,1.137,3.35,-4.11,9.97,1.0,3.58,-0.038,-0.472,1.0,0.256,-0.201,1.0
JIO11143,4.0,Tamil Nadu,Sales,M,82.0,30.0,21.0,21.0,1.021,3.22,0.4,20.54,1.0,3.01,0.032,0.111,0.0,0.34,-0.099,0.0
JIO11144,4.0,UP East,Technology,F,68.0,11.0,20.0,1.0,0.845,3.21,-3.12,11.4,3.0,1.5,-0.59,-0.129,3.0,0.474,-0.047,1.0
JIO11145,5.0,West Bengal,IT,F,66.0,23.0,13.0,26.0,1.053,3.11,-2.02,16.4,4.0,6.23,-0.171,0.182,0.0,0.027,-0.157,0.0
JIO11146,3.0,Gujarat,Sales,M,26.0,12.0,3.0,1.0,0.962,3.5,0.35,20.09,3.0,1.08,0.356,-0.266,1.0,0.286,0.02,0.0
JIO11147,4.0,Karnataka,Network,F,34.0,2.0,8.0,27.0,1.008,3.37,1.4,18.5,3.0,1.45,-0.347,-0.245,0.0,0.046,-0.063,0.0
JIO11148,4.0,Rajasthan,Technology,M,158.0,22.0,2.0,4.0,1.124,3.03,-3.95,20.4,2.0,2.77,0.502,0.142,0.0,0.195,0.026,0.0
JIO11149,4.0,West Bengal,Finance,M,57.0,0.0,9.0,35.0,0.872,3.61,-2.02,15.1,1.0,4.29,-0.017,-0.158,1.0,0.217,0.083,0.0
JIO11150,4.0,Mumbai,Operations,M,12.0,5.0,0.0,3.0,1.19,3.31,1.28,22.9,2.0,2.35,-0.383,-0.142,1.0,0.331,0.037,0.0
JIO11151,4.0,Tamil Nadu,HR,F,170.0,11.0,6.0,21.0,0.867,2.83,-0.36,25.0,0.0,3.99,-0.395,-0.168,0.0,0.057,-0.075,0.0
JIO11152,4.0,West Bengal,HR,F,132.0,31.0,0.0,5.0,0.886,4.01,0.57,7.9,0.0,5.51,-0.871,-0.739,0.0,0.279,-0.135,1.0
JIO11153,4.0,Rajasthan,HR,M,132.0,0.0,10.0,34.0,1.061,3.78,-1.16,14.79,3.0,2.16,-0.525,-0.223,1.0,0.02,0.121,0.0
JIO11154,4.0,Gujarat,HR,F,151.0,24.0,22.0,2.0,0.887,3.72,-1.17,17.24,4.0,3.3,0.26,0.233,0.0,0.176,-0.17,0.0
JIO11155,3.0,Gujarat,Finance,M,80.0,40.0,13.0,19.0,0.859,2.84,-0.68,11.51,1.0,5.38,-0.287,-0.161,2.0,0.327,-0.163,1.0
JIO11156,4.0,Delhi,Finance,M,157.0,5.0,3.0,16.0,0.928,4.55,2.36,17.99,2.0,0.0,-0.292,0.624,3.0,0.336,-0.076,0.0
JIO11157,5.0,Karnataka,HR,M,24.0,17.0,14.0,26.0,0.924,3.57,0.62,18.75,3.0,3.2,-0.186,-0.624,3.0,0.109,0.056,0.0
JIO11158,6.0,West Bengal,Technology,M,93.0,31.0,6.0,22.0,1.117,1.84,2.03,13.56,2.0,4.19,-0.957,-0.258,1.0,0.513,-0.127,1.0
JIO11159,3.0,Delhi,Network,M,96.0,41.0,5.0,25.0,0.904,2.92,-3.44,15.39,1.0,4.49,-0.473,-0.78,2.0,0.469,-0.019,1.0
JIO11160,7.0,West Bengal,Finance,F,60.0,21.0,15.0,21.0,0.817,2.75,1.82,11.06,1.0,6.29,-0.655,-0.337,2.0,0.249,-0.069,1.0
JIO11161,6.0,Punjab,Technology,F,31.0,11.0,23.0,16.0,0.836,2.54,1.76,9.64,2.0,3.11,-0.766,-0.553,3.0,0.271,-0.195,1.0
JIO11162,4.0,Mumbai,Sales,F,141.0,15.0,1.0,13.0,1.1,4.21,-3.58,20.91,1.0,1.09,-0.186,-0.084,1.0,0.092,-0.062,0.0
JIO11163,3.0,Rajasthan,Network,M,66.0,39.0,8.0,27.0,0.876,3.55,-2.5,13.52,3.0,0.0,0.351,-0.123,0.0,0.015,0.062,0.0
JIO11164,7.0,Delhi,HR,F,103.0,1.0,10.0,10.0,1.009,2.72,-3.04,21.54,1.0,2.07,0.273,-0.27,1.0,0.189,0.042,0.0
JIO11165,4.0,Rajasthan,Operations,M,151.0,41.0,8.0,10.0,0.787,2.7,-3.28,14.3,4.0,2.47,-0.022,0.88,1.0,0.217,-0.159,0.0
JIO11166,5.0,Tamil Nadu,Operations,M,4.0,0.0,6.0,27.0,1.036,4.12,-1.0,12.77,2.0,1.45,0.262,-0.322,0.0,0.248,0.036,0.0
JIO11167,3.0,Karnataka,Finance,M,150.0,14.0,0.0,2.0,0.796,2.84,-2.78,12.58,1.0,7.08,-0.253,-0.523,3.0,0.275,-0.054,1.0
JIO11168,3.0,Punjab,IT,M,36.0,5.0,14.0,30.0,0.892,4.04,2.02,10.41,1.0,4.93,-0.282,-0.736,4.0,0.299,-0.061,1.0
JIO11169,4.0,Tamil Nadu,Technology,M,123.0,22.0,22.0,27.0,1.013,1.87,-2.6,20.2,2.0,1.91,0.422,0.389,1.0,0.182,-0.066,0.0
JIO11170,3.0,Mumbai,Sales,M,15.0,9.0,16.0,14.0,0.887,4.4,0.69,17.25,2.0,5.74,-0.091,-0.194,1.0,0.101,0.114,0.0
JIO11171,4.0,Mumbai,IT,M,103.0,4.0,18.0,15.0,0.968,1.85,-3.75,22.85,2.0,3.16,-0.428,-0.119,1.0,0.027,-0.021,0.0
JIO11172,3.0,Delhi,Sales,F,7.0,3.0,0.0,1.0,0.767,5.0,-4.19,16.23,4.0,1.59,1.111,-0.194,2.0,0.13,-0.128,0.0
JIO11173,3.0,West Bengal,Finance,M,56.0,25.0,22.0,1.0,1.083,3.49,3.0,16.08,2.0,0.67,-0.06,0.171,1.0,0.012,-0.077,0.0
JIO11174,3.0,UP East,Operations,F,80.0,20.0,21.0,27.0,0.879,4.21,-1.43,20.34,2.0,0.72,-0.018,0.144,1.0,0.007,-0.045,0.0
JIO11175,3.0,Mumbai,HR,M,138.0,27.0,17.0,13.0,0.967,3.75,-0.97,17.55,2.0,3.68,0.192,0.071,2.0,0.042,-0.026,0.0
JIO11176,3.0,Rajasthan,IT,M,2.0,2.0,12.0,1.0,1.127,3.8,1.91,15.82,0.0,1.95,0.272,0.068,0.0,0.22,-0.116,0.0
JIO11177,4.0,Mumbai,Operations,F,121.0,29.0,3.0,18.0,0.872,1.95,2.47,16.63,1.0,5.81,-0.549,0.474,3.0,0.178,0.087,1.0
JIO11178,4.0,Gujarat,Technology,F,107.0,28.0,13.0,30.0,0.886,4.64,-1.99,10.93,2.0,3.91,0.158,0.515,1.0,0.125,-0.045,0.0
JIO11179,3.0,Tamil Nadu,Technology,F,8.0,0.0,23.0,10.0,1.063,2.75,1.93,16.3,4.0,2.8,0.269,-0.19,0.0,0.014,-0.07,0.0
JIO11180,4.0,Gujarat,Sales,M,13.0,10.0,15.0,14.0,1.181,4.43,0.73,15.56,1.0,2.44,0.299,-0.042,1.0,0.227,0.045,0.0
JIO11181,5.0,Maharashtra,Finance,M,35.0,8.0,12.0,7.0,1.134,3.94,1.04,15.84,3.0,2.8,0.658,0.086,0.0,0.269,-0.012,0.0
JIO11182,3.0,Maharashtra,Finance,F,23.0,2.0,5.0,3.0,0.936,3.6,1.59,20.2,4.0,3.39,-0.292,-0.021,0.0,0.158,0.109,0.0
JIO11183,5.0,Delhi,Sales,M,53.0,3.0,12.0,7.0,0.973,2.38,-1.62,9.47,1.0,3.28,-0.613,-1.091,1.0,0.587,-0.124,1.0
JIO11184,4.0,Tamil Nadu,Network,M,130.0,29.0,17.0,3.0,0.895,3.59,4.0,9.55,3.0,4.72,-0.448,0.04,0.0,0.163,-0.02,0.0
JIO11185,4.0,West Bengal,Finance,M,101.0,28.0,9.0,18.0,1.021,3.06,-5.85,11.92,4.0,0.99,-0.379,0.258,1.0,0.202,-0.045,0.0
JIO11186,4.0,Gujarat,Technology,M,43.0,34.0,0.0,32.0,0.969,4.06,-1.8,12.96,3.0,5.16,-0.121,0.432,2.0,0.042,-0.066,0.0
JIO11187,4.0,Tamil Nadu,Finance,M,133.0,7.0,5.0,21.0,0.921,2.61,-2.98,3.66999999999989,0.0,7.08,-0.312,-0.197,1.0,0.032,-0.149,1.0
JIO11188,4.0,Maharashtra,Technology,M,14.0,3.0,23.0,17.0,0.902,2.63,0.46,15.14,0.0,3.98,0.553,0.418,1.0,0.02,0.031,0.0
JIO11189,3.0,UP East,Sales,M,67.0,44.0,5.0,20.0,0.882,4.02,0.34,11.51,3.0,3.37,-1.018,-0.197,0.0,0.372,-0.23,1.0
JIO11190,3.0,Tamil Nadu,Sales,M,79.0,35.0,20.0,26.0,1.077,5.0,0.83,22.69,1.0,2.27,0.265,-0.307,0.0,0.264,-0.019,0.0
JIO11191,5.0,West Bengal,Technology,F,41.0,23.0,2.0,3.0,0.857,3.43,-0.98,8.77,1.0,2.64,-1.375,-0.596,3.0,0.438,-0.237,1.0
JIO11192,5.0,Karnataka,Network,M,126.0,13.0,22.0,8.0,0.951,3.21,-2.83,15.56,4.0,0.29,0.065,0.672,0.0,0.136,0.003,0.0
JIO11193,5.0,Tamil Nadu,HR,M,130.0,18.0,16.0,5.0,0.973,3.99,-2.05,7.74,2.0,3.23,-0.992,-0.36,1.0,0.26,-0.1,1.0
JIO11194,4.0,Punjab,Sales,M,23.0,6.0,17.0,30.0,0.877,3.12,-3.01,16.01,3.0,0.91,0.462,-0.332,1.0,0.033,0.014,0.0
JIO11195,7.0,West Bengal,Operations,M,122.0,22.0,14.0,28.0,0.922,2.7,-0.45,11.48,1.0,4.36,-0.053,0.28,2.0,0.292,-0.052,1.0
JIO11196,3.0,Delhi,Operations,M,23.0,9.0,7.0,4.0,0.994,3.63,-2.55,23.5,3.0,2.74,-0.349,0.602,2.0,0.326,0.027,0.0
JIO11197,6.0,Rajasthan,Network,F,68.0,36.0,5.0,9.0,0.834,4.11,-1.25,11.43,1.0,7.08,-1.281,-0.268,0.0,0.415,0.047,1.0
JIO11198,4.0,Delhi,IT,M,4.0,3.0,11.0,31.0,1.147,2.64,4.22,5.09,1.0,5.13,-0.36,0.316,2.0,0.139,-0.197,1.0
JIO11199,3.0,Maharashtra,Technology,F,149.0,18.0,12.0,21.0,0.827,3.97,1.51,5.85,1.0,1.62,-0.069,-0.781,4.0,0.305,-0.155,1.0
JIO11200,4.0,Maharashtra,Technology,M,24.0,23.0,14.0,24.0,0.886,4.26,-0.28,15.65,3.0,3.58,0.182,-0.035,0.0,0.032,-0.038,0.0
JIO11201,3.0,Gujarat,Sales,M,120.0,7.0,13.0,12.0,1.054,4.07,0.1,11.83,5.0,0.0,0.11,-0.087,2.0,0.276,0.077,0.0
JIO11202,4.0,Rajasthan,Technology,M,36.0,23.0,8.0,14.0,0.862,3.49,-0.02,9.82,2.0,3.58,-0.333,-0.304,0.0,0.102,-0.139,1.0
JIO11203,4.0,West Bengal,Finance,M,22.0,20.0,23.0,3.0,0.965,3.13,-0.05,15.09,3.0,3.75,0.254,-0.253,2.0,0.381,0.065,0.0
JIO11204,6.0,Gujarat,IT,M,6.0,6.0,13.0,21.0,0.831,3.6,-1.47,22.69,2.0,2.03,0.312,0.712,1.0,0.263,-0.139,0.0
JIO11205,4.0,West Bengal,HR,M,140.0,30.0,18.0,29.0,1.051,3.24,-1.13,22.39,2.0,1.72,0.116,-0.348,1.0,0.287,0.025,0.0
JIO11206,3.0,Delhi,Technology,M,135.0,26.0,23.0,22.0,0.857,3.17,0.37,24.67,0.0,2.65,0.469,-0.131,3.0,0.084,-0.042,0.0
JIO11207,4.0,Tamil Nadu,HR,M,158.0,41.0,1.0,4.0,0.976,4.56,3.13,20.78,1.0,1.13,-0.41,0.233,0.0,0.124,0.079,0.0
