employee_id,recency_manager_change,trend_login,trend_performance,trend_training,volatility_leave,volatility_performance,org_peer_attrition,org_manager_attrition,org_team_shrink,comp_compa_ratio,comp_hike_vs_median,comp_months_no_hike,career_tenure_at_band,career_promotion_velocity,overload_overtime_slope,overload_afterhours_login,is_new_joiner,onboard_completion_rate,onboard_manager_1on1s,interact_high_performer_no_promo,interact_underpaid_declining,interact_new_mgr_peer_left,interact_post_appraisal_dissatisfied,interact_overload_underpaid,interact_onboard_abandoned,interact_onboard_idle,band,tenure_months,perf_rating_current,login_freq_30d,training_completions_90d,leave_days_30d,gender_encoded,dept_Finance,dept_IT,dept_Network,dept_Operations,dept_Sales,dept_Technology,circle_Delhi,circle_Karnataka,circle_Maharashtra,circle_Mumbai,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_UP East,circle_West Bengal,attrition_flag
JIO10975,150.0,0.301,0.115,1,0.05605633802816901,0.115,7,0.18,0,0.976,-1.21,17.0,15.0,17.5,-0.6613392558309358,0.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,70.0,3.29,15.13,2.0,3.98,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10976,60.0,0.701,-0.072,1,0.01197802197802198,0.072,7,0.479,0,0.917,3.67,19.0,23.0,45.0,-0.15830721173717685,1.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,90.0,3.61,18.75,2.0,1.09,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0
JIO10977,60.0,0.086,0.254,-1,0.0437037037037037,0.254,9,0.158,1,1.217,-2.58,4.0,9.0,8.666666666666666,-0.8483577643201348,2.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,26.0,3.41,21.23,0.0,1.18,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0
JIO10978,690.0,0.381,0.41,1,0.04493670886075949,0.41,3,0.086,0,1.01,-0.42,0.0,36.0,78.0,-0.5543659882200032,1.0,0,1.0,0.0,1,0,0,0,0,0,0,3.0,78.0,4.55,23.24,2.0,3.55,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10979,840.0,-0.721,-0.23,1,0.015586206896551724,0.23,4,0.468,1,1.098,4.05,15.0,33.0,144.0,0.4161451296505041,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,144.0,3.69,5.72,3.0,2.26,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
JIO10980,150.0,-0.221,-0.05,1,0.0059868421052631585,0.05,12,0.019,0,0.867,-2.83,0.0,44.0,50.333333333333336,0.27503005552779125,4.0,0,1.0,0.0,1,0,0,1,0,0,0,5.0,151.0,4.7,23.65,1.0,0.91,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0
JIO10981,870.0,-0.512,-0.121,1,0.027740112994350283,0.121,9,0.113,0,1.07,3.69,13.0,45.0,176.0,0.14891014662473764,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,176.0,3.38,20.24,1.0,4.91,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10982,1050.0,0.305,0.091,1,0.02496969696969697,0.091,4,0.319,0,0.954,2.91,3.0,27.0,82.0,-0.33844165009522453,0.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,164.0,4.26,19.19,4.0,4.12,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0
JIO10983,450.0,-0.991,-0.211,1,0.21949999999999997,0.211,7,0.077,1,0.933,-3.93,14.0,16.0,6.333333333333333,0.13330102535030705,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,19.0,2.8,6.16,1.0,4.39,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10984,750.0,0.65,0.338,1,0.01,0.338,8,0.168,0,0.905,-3.54,19.0,46.0,79.5,-0.0012608886816989414,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,159.0,5.0,12.76,1.0,1.6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10985,450.0,-0.208,-0.226,1,0.1625925925925926,0.226,4,0.102,0,0.917,1.2,2.0,25.0,13.0,-0.40542764121738994,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,26.0,2.94,17.0,4.0,4.39,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10986,630.0,0.623,0.633,1,0.0095,0.633,8,0.322,0,0.893,3.18,1.0,10.0,59.5,0.5261894056185027,1.0,0,1.0,0.0,0,0,0,0,1,0,0,4.0,119.0,4.02,13.19,2.0,1.14,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10987,720.0,0.453,-0.286,1,0.014912280701754385,0.286,10,0.175,0,0.947,-4.47,5.0,28.0,56.5,0.307076801701485,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,113.0,3.25,21.36,5.0,1.7,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO10988,30.0,0.221,0.128,1,0.022765957446808514,0.128,6,0.155,1,0.814,-2.83,14.0,28.0,31.0,-0.07733746084038237,1.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,93.0,3.97,22.9,2.0,2.14,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10989,420.0,-0.75,0.1,1,0.04982456140350877,0.1,2,0.477,0,1.024,0.91,11.0,4.0,18.666666666666668,0.15941004364808575,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,56.0,5.0,13.26,2.0,2.84,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
JIO10990,990.0,0.122,0.343,-1,0.008888888888888889,0.343,8,0.103,0,1.085,-0.99,20.0,26.0,33.5,0.07293398278164337,0.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,134.0,3.03,15.0,0.0,1.2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10991,420.0,0.083,0.671,1,0.032459016393442626,0.671,6,0.139,0,0.89,1.68,17.0,23.0,30.0,-0.7146072039485016,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,60.0,3.53,17.44,5.0,1.98,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10992,60.0,-0.833,-0.793,1,0.15,0.793,7,0.36,1,0.917,-4.55,22.0,17.0,4.75,0.06348791611779107,1.0,0,1.0,0.0,0,0,1,0,0,0,0,6.0,19.0,2.43,12.79,2.0,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO10993,120.0,0.815,0.039,1,0.009268292682926829,0.039,6,0.02,0,0.957,-0.62,5.0,42.0,40.75,-0.23869448679922947,1.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,163.0,3.31,15.83,4.0,1.52,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10994,960.0,-0.813,0.202,1,0.03891891891891892,0.202,12,0.228,1,0.915,1.27,3.0,22.0,73.0,-0.2005670034632204,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,73.0,3.2,15.7,3.0,2.88,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO10995,570.0,-0.791,-0.178,1,0.08073170731707317,0.178,5,0.503,1,0.783,-2.5,12.0,14.0,20.0,0.05161489748991578,3.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,40.0,3.69,7.44,3.0,3.31,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO10996,360.0,-0.64,-0.169,-1,0.03923809523809524,0.169,7,0.255,1,1.065,-2.82,4.0,27.0,26.0,0.7791902843973328,1.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,104.0,3.27,4.36,0.0,4.12,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10997,660.0,-0.147,0.664,-1,0.02774390243902439,0.664,7,0.215,0,1.039,2.75,4.0,41.0,54.333333333333336,0.22429500144345343,5.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,163.0,4.79,16.24,0.0,4.55,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0
JIO10998,660.0,0.816,0.356,1,0.065625,0.356,10,0.248,1,0.951,2.35,21.0,4.0,15.5,-0.19991264642397888,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,31.0,4.46,17.78,2.0,2.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10999,630.0,0.181,0.198,1,0.04588888888888889,0.198,4,0.436,0,0.916,-5.64,16.0,8.0,89.0,0.2004039734746555,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,89.0,3.34,15.14,2.0,4.13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11000,240.0,-0.353,-0.508,1,0.04413223140495868,0.508,4,0.112,0,0.987,-3.11,10.0,0.0,120.0,0.6397744028051007,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,120.0,3.94,16.45,2.0,5.34,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO11001,1050.0,-0.873,-0.021,1,0.0,0.021,11,0.148,0,0.896,2.36,14.0,0.0,4.0,0.3236217890194691,1.0,1,0.9297206344496343,2.0,0,0,0,0,1,0,0,3.0,4.0,2.35,25.0,9.0,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11002,1050.0,0.36,-0.289,1,0.009863013698630137,0.289,9,0.126,0,0.902,0.11,16.0,28.0,145.0,0.020870629472060944,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,145.0,2.28,21.51,7.0,1.44,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0
JIO11003,150.0,-0.833,-0.564,1,0.2423076923076923,0.564,8,0.438,1,0.847,-4.31,17.0,3.0,4.0,-0.07642787219695085,1.0,1,0.6179739785478073,1.0,0,1,0,0,0,1,0,5.0,12.0,2.79,14.21,2.0,3.15,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0
JIO11004,150.0,-1.058,-0.479,1,0.1234375,0.479,7,0.267,0,1.142,1.47,2.0,3.0,10.333333333333334,0.39437815976475643,4.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,31.0,2.4,8.32,2.0,3.95,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO11005,690.0,-0.406,0.846,-1,0.13594594594594595,0.846,2,0.108,0,1.021,-3.22,13.0,19.0,12.0,0.13771988489761236,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,36.0,2.64,13.17,0.0,5.03,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11006,510.0,-1.084,0.351,-1,0.12092592592592594,0.351,11,0.173,1,1.075,-1.53,9.0,32.0,53.0,0.46331762700970625,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,53.0,3.14,12.18,0.0,6.53,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
JIO11007,120.0,0.192,0.387,1,0.022941176470588236,0.387,7,0.177,0,0.98,-2.51,4.0,4.0,8.0,0.22231013058868931,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,16.0,2.28,15.0,2.0,0.39,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11008,1050.0,0.326,0.011,1,0.025514018691588786,0.011,9,0.136,1,0.911,4.55,0.0,21.0,53.0,0.3673434503617673,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,106.0,3.12,19.26,1.0,2.73,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0
JIO11009,930.0,-0.324,0.081,1,0.07716666666666666,0.081,3,0.153,1,0.874,-1.16,19.0,10.0,29.5,-0.037332324046198795,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,59.0,2.34,18.58,1.0,4.63,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11010,420.0,0.044,0.32,1,0.01174496644295302,0.32,6,0.098,0,1.172,-0.02,20.0,33.0,49.333333333333336,0.46108792297201395,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,148.0,3.5,22.8,3.0,1.75,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11011,30.0,0.316,0.271,1,0.04076923076923077,0.271,5,0.023,0,1.032,-2.2,16.0,12.0,103.0,0.06915986164233988,0.0,0,1.0,0.0,0,0,1,0,0,0,0,3.0,103.0,2.42,20.13,2.0,4.24,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11012,960.0,0.213,-0.314,1,0.04046153846153846,0.314,8,0.117,0,0.858,1.34,20.0,26.0,32.0,0.7263413054188429,1.0,0,1.0,0.0,1,0,0,0,1,0,0,4.0,64.0,4.59,21.48,2.0,2.63,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11013,1050.0,0.037,-0.513,1,0.09134615384615384,0.513,9,0.075,0,0.781,1.34,5.0,19.0,12.75,-0.24121573633134874,1.0,0,1.0,0.0,1,0,0,0,0,0,0,6.0,51.0,4.79,16.99,4.0,4.75,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0
JIO11014,270.0,-0.021,-0.009,1,0.018636363636363635,0.009,10,0.006,0,1.069,-1.04,22.0,42.0,54.5,0.6075873311078372,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,109.0,2.82,15.31,3.0,2.05,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11015,360.0,0.143,0.659,1,0.02256,0.659,6,0.116,0,0.872,0.6,4.0,14.0,124.0,0.06926877421192672,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,124.0,3.46,15.98,2.0,2.82,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO11016,810.0,-1.062,0.169,1,0.02129032258064516,0.169,5,0.162,0,0.899,0.15,17.0,3.0,51.333333333333336,-0.07799630126505691,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,154.0,2.17,6.22,3.0,3.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11017,30.0,0.252,0.012,1,0.3688888888888889,0.012,4,0.051,0,0.973,3.04,14.0,3.0,8.0,-0.16936004191901255,0.0,1,0.8100138893195835,1.0,0,0,1,0,0,0,0,3.0,8.0,3.19,18.8,5.0,3.32,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11018,990.0,-0.091,-0.18,1,0.019726027397260273,0.18,7,0.163,0,0.866,-3.77,7.0,7.0,72.5,0.03787844213198795,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,145.0,2.26,14.02,3.0,2.88,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO11019,60.0,-0.107,0.155,-1,0.0065151515151515155,0.155,8,0.088,1,1.03,-2.41,10.0,47.0,65.0,0.14845808124067073,1.0,0,1.0,0.0,1,0,1,0,0,0,0,3.0,65.0,4.05,14.75,0.0,0.43,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
JIO11020,960.0,-0.146,0.216,1,0.09454545454545454,0.216,9,0.06,0,1.026,1.02,10.0,13.0,21.5,0.18299242081242487,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,43.0,3.7,14.52,2.0,4.16,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0
JIO11021,510.0,-0.589,-0.459,1,0.03717741935483871,0.459,12,0.329,1,0.797,1.46,5.0,33.0,61.5,-0.05079500137850265,3.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,123.0,3.66,8.16,1.0,4.61,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11022,150.0,0.166,-0.385,1,0.020217391304347826,0.385,7,0.191,0,0.838,2.52,16.0,39.0,68.5,-0.008524107291343994,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,137.0,3.43,20.45,2.0,2.79,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11023,450.0,0.119,0.315,1,0.11466666666666667,0.315,7,0.257,1,0.811,-1.54,4.0,16.0,5.8,0.7497946255141522,0.0,0,1.0,0.0,0,0,0,0,1,0,0,7.0,29.0,2.45,18.3,2.0,3.44,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO11024,90.0,-0.777,0.025,1,0.04847457627118644,0.025,7,0.172,1,0.834,0.58,4.0,43.0,58.0,0.754640109535249,2.0,0,1.0,0.0,0,1,0,0,1,0,0,3.0,58.0,3.53,4.66,4.0,2.86,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO11025,60.0,0.241,-0.166,1,0.002295081967213115,0.166,8,0.002,0,0.95,-3.39,7.0,3.0,30.25,0.15271328438591122,1.0,0,1.0,0.0,0,0,1,0,0,0,0,6.0,121.0,4.48,12.87,2.0,0.28,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11026,30.0,-0.576,-0.393,1,0.0827027027027027,0.393,10,0.068,1,0.982,2.59,3.0,11.0,12.0,0.1633012173588701,5.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,36.0,2.77,3.66999999999989,3.0,3.06,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO11027,990.0,0.08,-0.634,1,0.016016260162601628,0.634,10,0.447,0,1.03,1.76,12.0,19.0,61.0,0.042010964351391455,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,122.0,2.32,25.0,4.0,1.97,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0
JIO11028,870.0,0.302,0.344,1,0.03430769230769231,0.344,13,0.032,0,0.817,-1.34,6.0,13.0,32.0,0.21473129045564582,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,64.0,3.24,9.63,3.0,2.23,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11029,510.0,0.525,0.376,-1,0.052201834862385325,0.376,3,0.157,1,0.923,-1.76,22.0,15.0,54.0,-0.35797739781944193,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,108.0,3.53,15.38,0.0,5.69,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
JIO11030,870.0,-0.149,-0.82,1,0.045663716814159296,0.82,8,0.098,0,0.89,-4.09,13.0,19.0,28.0,0.05991821190182922,3.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,112.0,3.28,5.31,1.0,5.16,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO11031,630.0,0.442,-0.249,1,0.016666666666666666,0.249,4,0.017,0,0.868,-4.68,12.0,13.0,41.5,-0.5840044258571563,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,83.0,3.62,11.28,4.0,1.4,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11032,300.0,-0.003,-0.491,1,0.34461538461538466,0.491,8,0.182,0,1.044,3.25,19.0,3.0,4.0,0.13972809291184773,2.0,1,0.9976219624530248,1.0,0,0,0,0,0,0,0,5.0,12.0,3.48,17.98,2.0,4.48,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11033,930.0,0.544,0.16,1,0.014919354838709677,0.16,8,0.437,0,0.896,2.97,9.0,17.0,61.5,0.22651857889595933,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,123.0,3.52,18.41,2.0,1.85,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO11034,780.0,0.765,-0.161,1,0.02881818181818182,0.161,8,0.033,0,0.756,3.37,14.0,35.0,54.5,-0.1691152618047809,4.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,109.0,3.45,20.31,2.0,3.17,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11035,990.0,-0.474,-0.025,1,0.045083333333333336,0.025,8,0.101,0,0.976,-2.46,22.0,11.0,119.0,0.7008953671515115,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,119.0,3.44,10.72,2.0,5.41,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0
JIO11036,450.0,0.628,0.234,1,0.022330827067669173,0.234,8,0.237,0,0.94,-0.25,9.0,41.0,66.0,-0.4290179820508194,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,132.0,4.18,13.81,1.0,2.97,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0
JIO11037,240.0,0.214,0.045,1,0.04252525252525252,0.045,8,0.115,0,1.042,1.98,6.0,0.0,49.0,-0.512531208073437,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,98.0,4.22,12.43,3.0,4.21,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11038,90.0,0.998,0.237,-1,0.030465116279069768,0.237,5,0.282,1,0.843,-1.79,17.0,41.0,64.0,0.07855813649599021,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,128.0,3.31,20.39,0.0,3.93,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11039,360.0,0.048,0.495,1,0.02092485549132948,0.495,4,0.158,0,1.008,2.63,6.0,32.0,172.0,0.3664844059142541,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,172.0,1.82,14.85,3.0,3.62,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11040,120.0,0.05,-0.289,-1,0.05746031746031746,0.289,10,0.534,0,1.029,-2.87,2.0,37.0,31.0,0.589374692010254,0.0,0,1.0,0.0,0,0,0,1,0,0,0,4.0,62.0,3.05,23.25,0.0,3.62,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
JIO11041,990.0,0.379,-0.144,1,0.028487394957983195,0.144,6,0.013,0,0.997,-2.55,10.0,22.0,59.0,-0.160609492004129,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,118.0,3.84,18.92,4.0,3.39,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11042,60.0,-0.61,-0.269,1,0.019345238095238096,0.269,9,0.28,1,0.816,1.28,7.0,16.0,167.0,0.5275382917009535,6.0,0,1.0,0.0,0,1,1,0,1,0,0,3.0,167.0,3.72,9.62,3.0,3.25,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11043,630.0,-0.358,-0.865,1,0.0588135593220339,0.865,7,0.059,0,1.027,1.12,13.0,31.0,29.0,0.13652203567475246,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,58.0,3.32,10.77,2.0,3.47,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0
JIO11044,990.0,0.548,0.1,1,0.006594202898550725,0.1,4,0.036,0,0.899,-0.14,12.0,8.0,137.0,-0.06041955497928687,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,137.0,3.05,18.92,3.0,0.91,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11045,930.0,-0.852,0.18,1,0.046724137931034485,0.18,12,0.22,0,0.813,2.66,14.0,1.0,19.0,0.4592809781203353,1.0,0,1.0,0.0,0,1,0,0,1,0,0,5.0,57.0,3.56,13.75,1.0,2.71,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO11046,1050.0,1.191,0.458,1,0.042439024390243905,0.458,6,0.13,0,0.829,-0.8,8.0,44.0,16.2,0.22831300744469685,0.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,81.0,3.36,25.0,2.0,3.48,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO11047,1020.0,-0.311,0.391,1,0.014069767441860465,0.391,11,0.407,0,0.802,0.7,10.0,8.0,85.5,-0.5517372549444872,1.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,171.0,3.12,21.82,4.0,2.42,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11048,150.0,0.321,0.08,1,0.016133333333333333,0.08,6,0.173,0,0.929,-1.46,19.0,5.0,49.666666666666664,0.5167891224040635,3.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,149.0,2.12,15.46,4.0,2.42,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11049,1050.0,0.483,0.436,1,0.05701754385964912,0.436,11,0.2,0,1.104,1.02,8.0,20.0,56.0,0.483031973951608,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,56.0,3.8,25.0,3.0,3.25,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO11050,60.0,0.562,0.692,1,0.028214285714285716,0.692,9,0.028,1,0.896,5.81,14.0,16.0,55.0,-0.21894694552833527,2.0,0,1.0,0.0,0,0,1,0,0,0,0,3.0,55.0,3.72,22.37,4.0,1.58,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0
JIO11051,720.0,-0.732,-0.74,-1,0.017251461988304094,0.74,10,0.207,0,1.132,-0.52,4.0,15.0,170.0,0.2885312367030931,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,170.0,4.22,19.11,0.0,2.95,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO11052,450.0,-0.796,-0.049,1,0.021151515151515154,0.049,6,0.14,1,1.106,0.4,8.0,43.0,32.8,0.32291056519895855,2.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,164.0,3.63,5.08,1.0,3.49,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO11053,420.0,0.346,0.217,1,0.06386363636363636,0.217,8,0.304,0,1.023,-1.57,19.0,3.0,43.0,0.09123581803836749,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,43.0,3.82,21.44,6.0,2.81,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
JIO11054,60.0,0.116,0.347,1,0.02041666666666667,0.347,6,0.366,0,1.13,-0.1,17.0,38.0,39.666666666666664,-0.19260680384589704,2.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,119.0,3.4,23.46,1.0,2.45,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO11055,120.0,-0.448,-0.404,1,0.23105263157894734,0.404,4,0.551,0,0.997,0.17,13.0,12.0,9.0,-0.08506817877831804,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,18.0,3.67,14.44,1.0,4.39,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
JIO11056,570.0,0.486,0.719,1,0.13615384615384615,0.719,8,0.413,0,1.185,-3.13,1.0,13.0,12.5,-0.008943924847005846,2.0,0,1.0,0.0,0,0,0,1,0,0,0,4.0,25.0,3.33,18.86,2.0,3.54,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO11057,990.0,-0.266,0.114,1,0.2205263157894737,0.114,7,0.183,0,0.984,-0.01,21.0,0.0,9.0,0.4104551567407776,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,18.0,3.26,14.47,3.0,4.19,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO11058,540.0,0.681,0.073,1,0.0,0.073,9,0.002,0,0.984,-0.44,2.0,0.0,54.0,0.1902600541080513,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,54.0,3.43,7.72,1.0,0.0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0
